Survey_ID,value,Data_Type,Chart_Type,Correct
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_106,valuevslocation,Bar,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_107,valuevsvalue,Bubble,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_108,valuevstime,Table,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_109,comparison,Table,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_110,categoryvsvalue,Tree,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_111,valuevsvalue,Scatter,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_112,comparison,Pie,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_113,valuevstime,Line,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_114,valuevslocation,Map,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_115,categoryvsvalue,Pie,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_101,categoryvsvalue,Bar,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_102,valuevslocation,Map,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_103,valuevstime,Rings,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_104,comparison,Bar,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_105,categoryvsvalue,Bubble,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_106,valuevslocation,Bar,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_107,valuevsvalue,Bubble,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_108,valuevstime,Table,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_109,comparison,Table,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_110,categoryvsvalue,Tree,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_111,valuevsvalue,Scatter,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_112,comparison,Pie,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_113,valuevstime,Line,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_114,valuevslocation,Map,0
7edd57d4945e93a08413ee95accbdbdd1e1dd325b1be555900,sq_115,categoryvsvalue,Pie,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_101,categoryvsvalue,Bar,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_102,valuevslocation,Map,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_103,valuevstime,Rings,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_104,comparison,Bar,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_105,categoryvsvalue,Bubble,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_106,valuevslocation,Bar,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_107,valuevsvalue,Bubble,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_108,valuevstime,Table,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_109,comparison,Table,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_110,categoryvsvalue,Tree,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_111,valuevsvalue,Scatter,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_112,comparison,Pie,1
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_113,valuevstime,Line,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_114,valuevslocation,Map,0
2fe0e2349f52dcd1954cb6f8def2c6300605df402a0cacd509,sq_115,categoryvsvalue,Pie,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_101,categoryvsvalue,Bar,0
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_102,valuevslocation,Map,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_103,valuevstime,Rings,0
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_104,comparison,Bar,0
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_105,categoryvsvalue,Bubble,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_106,valuevslocation,Bar,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_107,valuevsvalue,Bubble,0
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_108,valuevstime,Table,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_109,comparison,Table,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_110,categoryvsvalue,Tree,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_111,valuevsvalue,Scatter,0
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_112,comparison,Pie,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_113,valuevstime,Line,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_114,valuevslocation,Map,1
0eb4cfd3cde0f78b0efbdbed0d1ab6889a94c5d563c19a67b8,sq_115,categoryvsvalue,Pie,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_101,categoryvsvalue,Bar,1
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_102,valuevslocation,Map,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_103,valuevstime,Rings,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_104,comparison,Bar,1
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_105,categoryvsvalue,Bubble,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_106,valuevslocation,Bar,1
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_107,valuevsvalue,Bubble,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_108,valuevstime,Table,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_109,comparison,Table,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_110,categoryvsvalue,Tree,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_111,valuevsvalue,Scatter,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_112,comparison,Pie,1
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_113,valuevstime,Line,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_114,valuevslocation,Map,0
6a25f8b1fe5699e7f13a060513c153b66a124ee74586856e9c,sq_115,categoryvsvalue,Pie,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_101,categoryvsvalue,Bar,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_102,valuevslocation,Map,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_103,valuevstime,Rings,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_104,comparison,Bar,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_105,categoryvsvalue,Bubble,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_106,valuevslocation,Bar,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_107,valuevsvalue,Bubble,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_108,valuevstime,Table,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_109,comparison,Table,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_110,categoryvsvalue,Tree,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_111,valuevsvalue,Scatter,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_112,comparison,Pie,1
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_113,valuevstime,Line,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_114,valuevslocation,Map,0
431e6decf44239305a0112deda476ab32ee22df493ec93aa36,sq_115,categoryvsvalue,Pie,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_101,categoryvsvalue,Bar,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_102,valuevslocation,Map,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_103,valuevstime,Rings,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_104,comparison,Bar,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_105,categoryvsvalue,Bubble,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_106,valuevslocation,Bar,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_107,valuevsvalue,Bubble,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_108,valuevstime,Table,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_109,comparison,Table,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_110,categoryvsvalue,Tree,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_111,valuevsvalue,Scatter,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_112,comparison,Pie,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_113,valuevstime,Line,0
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_114,valuevslocation,Map,1
50621d25a27ce35238fe127f54e5400f00035ed822686a48ad,sq_115,categoryvsvalue,Pie,1
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_101,categoryvsvalue,Bar,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_102,valuevslocation,Map,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_103,valuevstime,Rings,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_104,comparison,Bar,1
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_105,categoryvsvalue,Bubble,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_106,valuevslocation,Bar,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_107,valuevsvalue,Bubble,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_108,valuevstime,Table,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_109,comparison,Table,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_110,categoryvsvalue,Tree,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_111,valuevsvalue,Scatter,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_112,comparison,Pie,0
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_113,valuevstime,Line,1
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_114,valuevslocation,Map,1
884df87917e7bbf52c9ff891178e0d696b0375484b52f225d6,sq_115,categoryvsvalue,Pie,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_101,categoryvsvalue,Bar,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_102,valuevslocation,Map,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_103,valuevstime,Rings,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_104,comparison,Bar,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_105,categoryvsvalue,Bubble,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_106,valuevslocation,Bar,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_107,valuevsvalue,Bubble,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_108,valuevstime,Table,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_109,comparison,Table,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_110,categoryvsvalue,Tree,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_111,valuevsvalue,Scatter,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_112,comparison,Pie,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_113,valuevstime,Line,1
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_114,valuevslocation,Map,0
f9e9ef97714d20d969c48c126d57a25747babd4d4c0e11de80,sq_115,categoryvsvalue,Pie,0
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_101,categoryvsvalue,Bar,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_102,valuevslocation,Map,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_103,valuevstime,Rings,0
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_104,comparison,Bar,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_105,categoryvsvalue,Bubble,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_106,valuevslocation,Bar,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_107,valuevsvalue,Bubble,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_108,valuevstime,Table,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_109,comparison,Table,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_110,categoryvsvalue,Tree,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_111,valuevsvalue,Scatter,0
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_112,comparison,Pie,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_113,valuevstime,Line,0
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_114,valuevslocation,Map,1
95058901696f77673fe3946e6aec57da1e43b9923cbe1031ae,sq_115,categoryvsvalue,Pie,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_101,categoryvsvalue,Bar,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_102,valuevslocation,Map,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_103,valuevstime,Rings,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_104,comparison,Bar,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_105,categoryvsvalue,Bubble,0
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_106,valuevslocation,Bar,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_107,valuevsvalue,Bubble,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_108,valuevstime,Table,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_109,comparison,Table,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_110,categoryvsvalue,Tree,0
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_111,valuevsvalue,Scatter,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_112,comparison,Pie,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_113,valuevstime,Line,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_114,valuevslocation,Map,1
7bf7ffa4d09a60ac541f868a0fe09b16263eefdd6a5e574968,sq_115,categoryvsvalue,Pie,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_101,categoryvsvalue,Bar,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_102,valuevslocation,Map,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_103,valuevstime,Rings,0
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_104,comparison,Bar,0
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_105,categoryvsvalue,Bubble,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_106,valuevslocation,Bar,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_107,valuevsvalue,Bubble,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_108,valuevstime,Table,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_109,comparison,Table,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_110,categoryvsvalue,Tree,0
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_111,valuevsvalue,Scatter,0
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_112,comparison,Pie,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_113,valuevstime,Line,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_114,valuevslocation,Map,1
2ab775cf0a40a88799cf44087f47b2f7caf89f6a8f9acce654,sq_115,categoryvsvalue,Pie,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_101,categoryvsvalue,Bar,1
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_102,valuevslocation,Map,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_103,valuevstime,Rings,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_104,comparison,Bar,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_105,categoryvsvalue,Bubble,1
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_106,valuevslocation,Bar,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_107,valuevsvalue,Bubble,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_108,valuevstime,Table,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_109,comparison,Table,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_110,categoryvsvalue,Tree,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_111,valuevsvalue,Scatter,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_112,comparison,Pie,1
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_113,valuevstime,Line,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_114,valuevslocation,Map,0
f9eca191671e9499fe2174f96983448535f7cfe1f9028ef25c,sq_115,categoryvsvalue,Pie,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_101,categoryvsvalue,Bar,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_102,valuevslocation,Map,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_103,valuevstime,Rings,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_104,comparison,Bar,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_105,categoryvsvalue,Bubble,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_106,valuevslocation,Bar,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_107,valuevsvalue,Bubble,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_108,valuevstime,Table,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_109,comparison,Table,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_110,categoryvsvalue,Tree,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_111,valuevsvalue,Scatter,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_112,comparison,Pie,1
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_113,valuevstime,Line,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_114,valuevslocation,Map,0
56aa1e565698f04e3833ff58b526719ee870554e3c33582a27,sq_115,categoryvsvalue,Pie,0
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_101,categoryvsvalue,Bar,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_102,valuevslocation,Map,0
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_103,valuevstime,Rings,0
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_104,comparison,Bar,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_105,categoryvsvalue,Bubble,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_106,valuevslocation,Bar,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_107,valuevsvalue,Bubble,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_108,valuevstime,Table,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_109,comparison,Table,0
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_110,categoryvsvalue,Tree,0
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_111,valuevsvalue,Scatter,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_112,comparison,Pie,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_113,valuevstime,Line,1
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_114,valuevslocation,Map,0
1999785b2f59ff96d3aa2117cf7c068814cb81838638634ba8,sq_115,categoryvsvalue,Pie,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_101,categoryvsvalue,Bar,1
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_102,valuevslocation,Map,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_103,valuevstime,Rings,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_104,comparison,Bar,1
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_105,categoryvsvalue,Bubble,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_106,valuevslocation,Bar,1
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_107,valuevsvalue,Bubble,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_108,valuevstime,Table,1
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_109,comparison,Table,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_110,categoryvsvalue,Tree,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_111,valuevsvalue,Scatter,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_112,comparison,Pie,1
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_113,valuevstime,Line,1
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_114,valuevslocation,Map,0
a92142b4b8915bc0a1f95c25b4bef9639914efe36aef138fb7,sq_115,categoryvsvalue,Pie,0
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_101,categoryvsvalue,Bar,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_102,valuevslocation,Map,0
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_103,valuevstime,Rings,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_104,comparison,Bar,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_105,categoryvsvalue,Bubble,0
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_106,valuevslocation,Bar,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_107,valuevsvalue,Bubble,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_108,valuevstime,Table,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_109,comparison,Table,0
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_110,categoryvsvalue,Tree,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_111,valuevsvalue,Scatter,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_112,comparison,Pie,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_113,valuevstime,Line,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_114,valuevslocation,Map,1
c05c1ce93e11552b30427a9887fe39d6d9ad0eebdf29c22f03,sq_115,categoryvsvalue,Pie,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_101,categoryvsvalue,Bar,1
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_102,valuevslocation,Map,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_103,valuevstime,Rings,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_104,comparison,Bar,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_105,categoryvsvalue,Bubble,1
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_106,valuevslocation,Bar,1
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_107,valuevsvalue,Bubble,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_108,valuevstime,Table,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_109,comparison,Table,1
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_110,categoryvsvalue,Tree,1
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_111,valuevsvalue,Scatter,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_112,comparison,Pie,1
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_113,valuevstime,Line,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_114,valuevslocation,Map,0
389b9ae49adb899fac52795a7cb38555cc81f2d6cff48b9064,sq_115,categoryvsvalue,Pie,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_101,categoryvsvalue,Bar,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_102,valuevslocation,Map,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_103,valuevstime,Rings,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_104,comparison,Bar,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_105,categoryvsvalue,Bubble,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_106,valuevslocation,Bar,1
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_107,valuevsvalue,Bubble,0
cf4befe9abad2b843b96f7e9c6d5420a22ce023e8b58312202,sq_108,valuevstime,Table,0
